timestamp,isRaceOn,timestampMS,speed_mps,speed_kph,speed_mph,gear,engine_rpm,engine_max_rpm,engine_idle_rpm,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z
2025-12-07T20:45:00.337438526Z,true,2410501,5.235307024065587,18.84710528663611,11.711067694413273,1,4215.3203125,8999.9951171875,1199.999267578125,0.10293310880661011,-0.10678038746118546,8.626530647277832,-0.0031174123287200928,-0.03265288844704628,5.235204219818115
2025-12-07T20:45:00.36821401Z,true,2410534,5.533062654025709,19.919025554492553,12.377129173296272,1,4206.8447265625,8999.9951171875,1199.999267578125,-0.037264108657836914,-0.08173564076423645,8.7622709274292,-0.0028458237648010254,-0.03504900634288788,5.5329508781433105
2025-12-07T20:45:00.398695707Z,true,2410567,5.8325280133166135,20.99710084793981,13.047015214108466,1,4184.61572265625,8999.9951171875,1199.999267578125,-0.17412960529327393,-0.035479746758937836,8.81385612487793,-0.0017853975296020508,-0.0357215441763401,5.832418441772461
2025-12-07T20:45:00.437646186Z,true,2410601,6.130435944779692,22.06956940120689,13.713417382315486,1,4148.36328125,8999.9951171875,1199.999267578125,-0.0322345495223999,-0.029600024223327637,8.797480583190918,-0.0002509951591491699,-0.036489345133304596,6.130327224731445
2025-12-07T20:45:00.46864915Z,true,2410635,6.424085250630867,23.12670690227112,14.370293260546212,1,4112.80859375,8999.9951171875,1199.999267578125,0.11859530210494995,-0.04506312310695648,9.038890838623047,0.0015279650688171387,-0.03760557249188423,6.423974990844727
2025-12-07T20:45:00.498786601Z,true,2410668,6.712592847810637,24.165334252118292,15.015667444981526,1,4041.34033203125,8999.9951171875,1199.999267578125,0.1757807433605194,-0.04115394875407219,8.7628812789917,0.0034361183643341064,-0.03853192552924156,6.712481498718262
2025-12-07T20:45:00.567324731Z,true,2410701,6.992353622764728,25.172473041953022,15.641475512907332,1,3970.544189453125,8999.9951171875,1199.999267578125,-0.014467835426330566,-0.044124022126197815,8.576897621154785,0.005164444446563721,-0.04003838077187538,6.992237091064453
2025-12-07T20:45:00.568203645Z,true,2410734,7.208697300654324,25.951310282355564,16.125423339725685,1,3929.70361328125,8999.9951171875,1199.999267578125,-0.003191649913787842,-0.14314910769462585,7.828080654144287,0.004936814308166504,-0.04765769839286804,7.208538055419922
2025-12-07T20:45:00.59885872Z,true,2410767,7.415786205135852,26.696830338489068,16.588668793716593,1,3853.66845703125,8999.9951171875,1199.999267578125,0.034411996603012085,-0.1881522238254547,7.11468505859375,0.004300296306610107,-0.052889466285705566,7.4155964851379395
2025-12-07T20:45:00.676369374Z,true,2410801,7.622145822115564,27.43972495961603,17.05028287532319,1,3850.20654296875,8999.9951171875,1199.999267578125,-0.16235479712486267,-0.19953064620494843,6.727127552032471,0.003352344036102295,-0.0572596900165081,7.621930122375488
2025-12-07T20:45:00.676401639Z,true,2410834,7.834714997639562,28.204973991502424,17.52578736681984,1,3915.96533203125,8999.9951171875,1199.999267578125,-0.10790473222732544,-0.19275707006454468,6.45285701751709,0.0026599764823913574,-0.060660384595394135,7.834479808807373
2025-12-07T20:45:00.698695309Z,true,2410868,8.053673459295755,28.99322445346472,18.01558430803705,1,4006.008544921875,8999.9951171875,1199.999267578125,-0.009237527847290039,-0.17794089019298553,6.501572608947754,0.0021742582321166992,-0.061930976808071136,8.053435325622559
2025-12-07T20:45:00.741056405Z,true,2410901,8.280839096527485,29.811020747498947,18.523740208586194,1,4104.0703125,8999.9951171875,1199.999267578125,0.047597527503967285,-0.13007788360118866,6.490152835845947,0.002112865447998047,-0.06081584841012955,8.28061580657959
2025-12-07T20:45:00.773779076Z,true,2410934,8.530704019703025,30.71053447093089,19.082673049834487,1,4186.4375,8999.9951171875,1199.999267578125,0.11390155553817749,-0.08891545236110687,6.977711200714111,0.0031374096870422363,-0.05518520995974541,8.530525207519531
2025-12-07T20:45:00.801219398Z,true,2410967,8.809148922360668,31.712936120498405,19.705537590385475,1,4233.28125,8999.9951171875,1199.999267578125,0.01748490333557129,-0.02711315080523491,7.643237113952637,0.00555652379989624,-0.04927236959338188,8.809009552001953
2025-12-07T20:45:00.843706355Z,true,2411001,9.070908848020775,32.65527185287479,20.291078838491593,1,4181.10595703125,8999.9951171875,1199.999267578125,-0.11269581317901611,-0.022004345431923866,7.6731438636779785,0.007168292999267578,-0.04676629230380058,9.070785522460938
2025-12-07T20:45:00.871487138Z,true,2411034,9.235833945135077,33.24900220248628,20.66000638523046,1,4210.39501953125,8999.9951171875,1199.999267578125,0.10814601182937622,-0.07665188610553741,6.617093086242676,0.008760154247283936,-0.043928228318691254,9.235725402832031
2025-12-07T20:45:00.909465058Z,true,2411068,9.400422074601973,33.84151946856711,21.02818015556014,1,4328.1220703125,8999.9951171875,1199.999267578125,0.07146242260932922,-0.16472339630126953,5.983724117279053,0.009474456310272217,-0.04193516820669174,9.400323867797852
2025-12-07T20:45:00.93798541Z,true,2411101,9.607169144686138,34.58580892087009,21.49066094651421,1,4474.767578125,8999.9951171875,1199.999267578125,0.06823912262916565,-0.17841024696826935,5.886284828186035,0.00916522741317749,-0.040065180510282516,9.607081413269043
2025-12-07T20:45:00.965760054Z,true,2411135,9.841209834707428,35.42835540494674,22.014195927650434,1,4613.03125,8999.9951171875,1199.999267578125,-0.17749077081680298,-0.16499316692352295,6.296908378601074,0.008530497550964355,-0.0398639440536499,9.84112548828125
2025-12-07T20:45:01.000616256Z,true,2411168,10.08715983104418,36.31377539175905,22.56437131245597,1,4738.15771484375,8999.9951171875,1199.999267578125,-0.07186716794967651,-0.18635138869285583,6.78460693359375,0.008370935916900635,-0.04451557621359825,10.087058067321777
2025-12-07T20:45:01.049343814Z,true,2411201,10.339240897848835,37.22126723225581,23.128261534033975,1,4858.96240234375,8999.9951171875,1199.999267578125,-0.012793242931365967,-0.23548254370689392,7.023656368255615,0.00858241319656372,-0.05200016498565674,10.339106559753418
2025-12-07T20:45:01.066024092Z,true,2411235,10.589658233920039,38.12276964211214,23.688430089785093,1,4985.62255859375,8999.9951171875,1199.999267578125,-0.5786669254302979,-0.2323806881904602,7.250560283660889,-0.04012340307235718,-0.05731838941574097,10.58942699432373
2025-12-07T20:45:01.101789268Z,true,2411268,10.82715015509423,38.97774055833923,24.21968526793649,1,5132.7255859375,8999.9951171875,1199.999267578125,-1.7204359769821167,-0.17769573628902435,7.2693657875061035,-0.1300542950630188,-0.056028008460998535,10.826224327087402
2025-12-07T20:45:01.148680621Z,true,2411301,11.023930614967298,39.68615021388228,24.65987134984495,1,5332.9443359375,8999.9951171875,1199.999267578125,-3.0983171463012695,-0.15231303870677948,6.815555095672607,-0.275495707988739,-0.05124243348836899,11.020368576049805
2025-12-07T20:45:01.171679606Z,true,2411336,11.196478112841897,40.30732120623083,25.045849749740555,1,5556.59814453125,8999.9951171875,1199.999267578125,-4.427994251251221,-0.10975133627653122,6.111414432525635,-0.4062765836715698,-0.04450363293290138,11.189016342163086
2025-12-07T20:45:01.201329835Z,true,2411368,11.349650212078055,40.858740763481,25.388486545405886,1,5735.82861328125,8999.9951171875,1199.999267578125,-4.98608922958374,-0.06824764609336853,5.320708274841309,-0.509027361869812,-0.037610456347465515,11.338167190551758
2025-12-07T20:45:01.232818001Z,true,2411402,11.477565609880065,41.31923619556824,25.674625615365112,1,5871.55908203125,8999.9951171875,1199.999267578125,-5.62591552734375,-0.09223611652851105,4.562506198883057,-0.5930426120758057,-0.032086681574583054,11.462189674377441
2025-12-07T20:45:01.291836071Z,true,2411435,11.593461765706161,41.736462356542184,25.933878362178742,1,5975.3310546875,8999.9951171875,1199.999267578125,-6.278320789337158,-0.13841494917869568,4.0069169998168945,-0.6565219163894653,-0.030140798538923264,11.57481861114502
2025-12-07T20:45:01.299626741Z,true,2411469,11.688221302316023,42.077596688337685,26.145849760002807,1,6078.43701171875,8999.9951171875,1199.999267578125,-6.80062198638916,-0.1834338754415512,3.3772048950195312,-0.7002215385437012,-0.031984057277441025,11.667183876037598
2025-12-07T20:45:01.334744031Z,true,2411502,11.874511066209145,42.74823983835292,26.562568784445887,1,6324.392578125,8999.9951171875,1199.999267578125,-4.479203701019287,-0.1906132847070694,4.108740329742432,-0.46489381790161133,-0.03536292910575867,11.865354537963867
2025-12-07T20:45:01.376185181Z,true,2411535,12.110479410322762,43.59772587716194,27.0904158121274,1,6488.69189453125,8999.9951171875,1199.999267578125,-0.3603944778442383,-0.12733423709869385,5.359836578369141,-0.10688543319702148,-0.0396130234003067,12.109942436218262
2025-12-07T20:45:01.400485932Z,true,2411569,12.351335806940895,44.46480890498722,27.629197119978368,1,6643.11279296875,8999.9951171875,1199.999267578125,1.0402953624725342,-0.13083681464195251,6.259149074554443,0.13196635246276855,-0.046771369874477386,12.350542068481445
2025-12-07T20:45:01.436498426Z,true,2411603,12.586861290585414,45.312700646107494,28.156053495362137,1,6802.669921875,8999.9951171875,1199.999267578125,0.45396262407302856,-0.16570499539375305,6.489375591278076,0.24552512168884277,-0.05398235470056534,12.5843505859375
2025-12-07T20:45:01.500767516Z,true,2411636,12.8182651854017,46.14575466744612,28.67369012383248,1,6964.3662109375,8999.9951171875,1199.999267578125,-0.8186284303665161,-0.16278895735740662,6.766227722167969,0.27555251121520996,-0.05816948041319847,12.815171241760254
2025-12-07T20:45:01.500803152Z,true,2411669,13.051594393442416,46.9857398163927,29.19563356246708,1,7119.2421875,8999.9951171875,1199.999267578125,-2.082001209259033,-0.1188693419098854,6.965582847595215,0.2587006092071533,-0.056478340178728104,13.048908233642578
2025-12-07T20:45:01.534436775Z,true,2411702,13.323535625444922,47.96472825160172,29.803949781982766,1,7208.48681640625,8999.9951171875,1199.999267578125,-2.5146901607513428,-0.016685593873262405,7.547197341918945,0.24702000617980957,-0.04769616201519966,13.321160316467285
2025-12-07T20:45:01.566863031Z,true,2411736,13.582613186770995,48.89740747237558,30.383490742015514,1,6927.5390625,8999.9951171875,1199.999267578125,-3.1801276206970215,0.008413486182689667,7.778667449951172,0.1895906925201416,-0.043016087263822556,13.581221580505371
2025-12-07T20:45:01.602472659Z,true,2411769,13.785039471558356,49.626142097610085,30.836306195507753,1,6635.1982421875,8999.9951171875,1199.999267578125,-3.837334156036377,-0.10350850969552994,7.058229446411133,0.08945012092590332,-0.04944461211562157,13.784660339355469
2025-12-07T20:45:01.635893346Z,true,2411802,13.989568366153728,50.36244611815342,31.293825060983924,1,6589.0087890625,8999.9951171875,1199.999267578125,-5.095821857452393,-0.15264056622982025,6.690664768218994,-0.06962108612060547,-0.05413580685853958,13.989290237426758
2025-12-07T20:45:01.682233335Z,true,2411836,14.185357423567973,51.067286724844706,31.731793435076145,1,6645.1376953125,8999.9951171875,1199.999267578125,-6.229486465454102,-0.13030360639095306,6.470893383026123,-0.2254166603088379,-0.05576110631227493,14.183456420898438
2025-12-07T20:45:01.700022279Z,true,2411869,14.393871359535062,51.81793689432622,32.19822659899837,1,6718.576171875,8999.9951171875,1199.999267578125,-5.603099346160889,-0.058759868144989014,6.317313194274902,-0.20843267440795898,-0.056845180690288544,14.392250061035156
2025-12-07T20:45:01.733152993Z,true,2411902,14.61958199588398,52.630495185182326,32.70312774987271,1,6814.37548828125,8999.9951171875,1199.999267578125,-2.299478530883789,0.05136130005121231,6.504883766174316,-0.04468822479248047,-0.05736483633518219,14.619400978088379
2025-12-07T20:45:01.784046489Z,true,2411936,14.846595122072603,53.44774243946137,33.21094249236909,1,6919.2724609375,8999.9951171875,1199.999267578125,-1.488547444343567,0.10921242088079453,6.617532730102539,0.017726421356201172,-0.05898061394691467,14.846467018127441
2025-12-07T20:45:01.80039784Z,true,2411969,15.074641355989826,54.26870888156338,33.721068234867886,1,7022.603515625,8999.9951171875,1199.999267578125,-1.351237177848816,0.12765663862228394,6.802272796630859,0.04268836975097656,-0.06423572450876236,15.074443817138672
2025-12-07T20:45:01.91455169Z,true,2412002,15.304281216691306,55.0954123800887,34.23475882486545,1,7122.654296875,8999.9951171875,1199.999267578125,-0.6847193241119385,0.11274952441453934,6.602910995483398,0.07942533493041992,-0.07166764885187149,15.30390739440918
2025-12-07T20:45:01.914617776Z,true,2412036,15.534066449548373,55.922639218374144,34.74877460365274,1,7225.32568359375,8999.9951171875,1199.999267578125,0.05048775672912598,0.15777739882469177,6.798030853271484,0.1193232536315918,-0.07135887444019318,15.53344440460205
2025-12-07T20:45:01.914798843Z,true,2412069,15.758800167361846,56.73168060250265,35.25149044637841,1,7333.5302734375,8999.9951171875,1199.999267578125,-0.04535806179046631,0.18431423604488373,6.7432355880737305,0.10189342498779297,-0.07173917442560196,15.758307456970215
2025-12-07T20:45:01.940653346Z,true,2412102,15.981904287300607,57.534855434282186,35.75056097643422,1,7436.74169921875,8999.9951171875,1199.999267578125,-0.3806658983230591,0.09211961179971695,6.868979454040527,0.057836055755615234,-0.07626856863498688,15.98161792755127
2025-12-07T20:45:02.007938779Z,true,2412136,16.204903809362865,58.33765371370632,36.24939752731617,1,7536.57373046875,8999.9951171875,1199.999267578125,-0.6666604280471802,-0.04215851426124573,6.92108154296875,0.033901214599609375,-0.08192602545022964,16.204660415649414
2025-12-07T20:45:02.007971873Z,true,2412169,16.431191978192537,59.152291121493136,36.755590583698016,1,7630.41162109375,8999.9951171875,1199.999267578125,-0.4076758623123169,-0.14318396151065826,6.7046074867248535,0.02371978759765625,-0.08591238409280777,16.430950164794922
2025-12-07T20:45:02.037844636Z,true,2412203,16.663926980227192,59.99013712881789,37.27620481914942,1,7723.27734375,8999.9951171875,1199.999267578125,-0.3816533088684082,-0.1650574952363968,6.681790828704834,0.021602630615234375,-0.08254454284906387,16.663707733154297
2025-12-07T20:45:02.069748052Z,true,2412236,16.889277091221594,60.801397528397736,37.78029949643724,1,7832.396484375,8999.9951171875,1199.999267578125,-0.2593024969100952,-0.24269849061965942,6.965397357940674,0.022365570068359375,-0.08050760626792908,16.889070510864258
2025-12-07T20:45:02.107003265Z,true,2412270,17.11017050091297,61.5966138032867,38.27442480031227,1,7939.38720703125,8999.9951171875,1199.999267578125,-0.11862528324127197,-0.3210998475551605,6.733842849731445,0.022449970245361328,-0.08061982691287994,17.109966278076172
