timestamp,isRaceOn,timestampMS,speed_mps,speed_kph,speed_mph,gear,engine_rpm,engine_max_rpm,engine_idle_rpm,accel_x,accel_y,accel_z,vel_x,vel_y,vel_z
2025-12-07T20:30:07.257612807Z,true,1517275,3.658945377973235,13.172203360703646,8.18484127380345,1,4090.138427734375,9499.9951171875,999.9993896484375,0.16442453861236572,-0.11312641203403473,5.98677396774292,-0.009086310863494873,-0.021284855902194977,3.658872127532959
2025-12-07T20:30:07.258061048Z,true,1517308,3.8239012791966784,13.766044605108043,8.553837727486219,1,4119.70458984375,9499.9951171875,999.9993896484375,-0.01863384246826172,-0.0527801588177681,5.550796031951904,-0.003443211317062378,-0.019104432314634323,3.823852062225342
2025-12-07T20:30:07.259045863Z,true,1517341,3.983893152159976,14.342015347775913,8.911729947792738,1,4266.06982421875,9499.9951171875,999.9993896484375,0.09725081920623779,0.0009923633188009262,5.266902923583984,0.00008174777030944824,-0.015100865624845028,3.9838645458221436
2025-12-07T20:30:07.259104368Z,true,1517375,4.164366176045685,14.991718233764466,9.315437273843635,1,4373.05859375,9499.9951171875,999.9993896484375,-0.08990234136581421,0.015168791636824608,5.325153827667236,-0.00016105175018310547,-0.012897524051368237,4.164346218109131
2025-12-07T20:30:07.259280436Z,true,1517408,4.359850129517696,15.695460466263706,9.752723148723316,1,4448.166015625,9499.9951171875,999.9993896484375,0.09782934188842773,0.0164857916533947,5.445311069488525,-0.000752568244934082,-0.011202281340956688,4.359835624694824
2025-12-07T20:30:07.29877746Z,true,1517442,4.567460172633021,16.442856621478878,10.21713435856971,1,4497.8291015625,9499.9951171875,999.9993896484375,0.019271552562713623,-0.003513883799314499,5.862070560455322,-0.0016165971755981445,-0.010560755617916584,4.567447662353516
2025-12-07T20:30:07.44370608Z,true,1517475,4.784462641057183,17.224065507805857,10.702555860286456,1,4527.6220703125,9499.9951171875,999.9993896484375,-0.005272805690765381,-0.0457804799079895,6.171340465545654,-0.0027721524238586426,-0.012976307421922684,4.784444332122803
2025-12-07T20:30:07.443738982Z,true,1517509,5.008509261627028,18.0306333418573,11.203734707703964,1,4541.98095703125,9499.9951171875,999.9993896484375,-0.046642422676086426,-0.06271694600582123,6.240877628326416,-0.003888547420501709,-0.01762697659432888,5.008476734161377
2025-12-07T20:30:07.444446773Z,true,1517542,5.237796223350403,18.85606640406145,11.716635883861452,1,4544.56005859375,9499.9951171875,999.9993896484375,-0.07050454616546631,-0.10877783596515656,6.73329496383667,-0.004959046840667725,-0.022906802594661713,5.237743854522705
2025-12-07T20:30:07.445105939Z,true,1517575,5.472139365423649,19.699701715525137,12.240847432090778,1,4538.2099609375,9499.9951171875,999.9993896484375,-0.03489166498184204,-0.09482673555612564,6.837681770324707,-0.0056266188621521,-0.027319712564349174,5.4720683097839355
2025-12-07T20:30:07.451645309Z,true,1517609,5.705069098225485,20.538248753611747,12.761897268584516,1,4524.25390625,9499.9951171875,999.9993896484375,-0.014681100845336914,-0.07824976742267609,6.9110894203186035,-0.006317257881164551,-0.03134813904762268,5.704979419708252
2025-12-07T20:30:07.481767389Z,true,1517642,5.91021208096977,21.276763491491174,13.220789812404519,1,4290.99658203125,9499.9951171875,999.9993896484375,-0.07920432090759277,-0.07786864042282104,6.4457783699035645,-0.008603572845458984,-0.03663565590977669,5.910092353820801
2025-12-07T20:30:07.567853272Z,true,1517676,6.103953734276296,21.974233443394667,13.65417826635202,1,3983.797607421875,9499.9951171875,999.9993896484375,-0.058561861515045166,-0.06716310977935791,6.477670192718506,-0.009373784065246582,-0.03914964944124222,6.10382080078125
2025-12-07T20:30:07.56788675Z,true,1517709,6.2732337928088,22.58364165411168,14.032847600485718,1,3770.248046875,9499.9951171875,999.9993896484375,0.04772466421127319,-0.008328549563884735,5.67932653427124,-0.00972837209701538,-0.039742954075336456,6.27310037612915
2025-12-07T20:30:07.583961512Z,true,1517742,6.443159559932231,23.19537441575603,14.412961345994805,1,3621.468017578125,9499.9951171875,999.9993896484375,-0.062271714210510254,0.02178581990301609,5.496016979217529,-0.008775532245635986,-0.03904225304722786,6.443035125732422
2025-12-07T20:30:07.617903844Z,true,1517775,6.604579619805162,23.776486631298585,14.77404833472696,1,3738.989990234375,9499.9951171875,999.9993896484375,0.23765873908996582,0.09826314449310303,5.192268371582031,0.00007808208465576172,-0.033863991498947144,6.604492664337158
2025-12-07T20:30:07.648826584Z,true,1517809,6.7719398259544255,24.378983373435933,15.148423074270493,1,3863.607177734375,9499.9951171875,999.9993896484375,0.21359670162200928,0.10594437271356583,4.925753593444824,0.0030677318572998047,-0.03053245320916176,6.771870136260986
2025-12-07T20:30:07.684847404Z,true,1517842,6.95347090300067,25.032495250802413,15.55449720175832,1,3954.4951171875,9499.9951171875,999.9993896484375,0.1308254599571228,0.0375465489923954,5.452150821685791,0.0035007596015930176,-0.03295806050300598,6.953392028808594
2025-12-07T20:30:07.721263931Z,true,1517876,7.1585622991403675,25.770824276905323,16.013274349439055,1,3722.429931640625,9499.9951171875,999.9993896484375,0.00814354419708252,-0.03528982028365135,5.602367877960205,0.001632094383239746,-0.04122865945100784,7.158443450927734
2025-12-07T20:30:07.766391428Z,true,1517909,7.393597962597069,26.61695266534945,16.539035026451888,1,3522.55419921875,9499.9951171875,999.9993896484375,-0.011762082576751709,-0.05688099563121796,6.109012603759766,-0.0006308555603027344,-0.04729726165533066,7.393446445465088
